zone_key,emission_factor_type,production_mode,datetime,value,source
RO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RS,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RU-1,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RU-2,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RU-AS,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RU-EU,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RU-FE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RU-KGD,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RU,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
RW,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SB,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SD,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SE-SE1,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SE-SE2,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SE-SE3,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SE-SE4,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SG,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SI,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SJ,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SK,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SL,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SN,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SR,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SS,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
ST,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SV,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SY,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
SZ,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TD,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TF,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TG,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TH,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TJ,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TL,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TM,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TN,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TR,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TT,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TW,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
TZ,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
UA-CR,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
UA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
UG,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-AK-SEAPA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-AK,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAL-BANC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAL-CISO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAL-IID,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAL-LDWP,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAL-TIDC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAR-CPLE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAR-CPLW,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAR-DUK,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAR-SC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAR-SCEG,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CAR-YAD,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CENT-SPA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-CENT-SWPP,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-FMPP,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-FPC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-FPL,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-GVL,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-HST,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-JEA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-SEC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-TAL,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-FLA-TEC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-HI-HA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-HI-KA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-HI-KH,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-HI-LA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-HI-MA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-HI-MO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-HI-NI,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-HI-OA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-MIDA-PJM,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-MIDW-AECI,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-MIDW-LGEE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-MIDW-MISO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NE-ISNE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-AVA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-BPAT,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-CHPD,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-DOPD,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-GCPD,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-GRID,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-IPCO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-NEVP,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-NWMT,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-PACE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-PACW,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-PGE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-PSCO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-PSEI,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-SCL,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-TPWR,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-WACM,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NW-WAUW,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-NY-NYIS,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-SE-SEPA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-SE-SOCO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-SW-AZPS,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-SW-EPE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-SW-PNM,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-SW-SRP,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-SW-TEPC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-SW-WALC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-TEN-TVA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US-TEX-ERCO,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
US,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
UY,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
UZ,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
VC,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
VE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
VI,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
VN-C,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
VN-N,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
VN-S,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
VN,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
VU,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
WS,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
XK,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
XX,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
YE,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
YT,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
ZA,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
ZM,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
ZW,direct,nuclear,9/9/2024 0:00:00,0,IPCC 2014
AD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AF,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-LH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-NSW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-NT,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-QLD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-SA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-TAS-CBI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-TAS-FI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-TAS-KI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-TAS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-VIC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-WA-RI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU-WA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AU,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
AZ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BF,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BJ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BR-CS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BR-N,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BR-NE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BR-S,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BT,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BY,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
BZ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-AB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-BC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-MB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-NB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-NL-LB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-NL-NF,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-NS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-NT,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-NU,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-PE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-QC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-SK,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CA-YT,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CF,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CL-CHP,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CL-SEA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CL-SEM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CL-SEN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CU,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
CV,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
DJ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
DM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
DO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
DZ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
EC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
EG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
EH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
ER,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
ES-CE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
ES-ML,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
ET,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
FJ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
FK,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
FM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GB-NIR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GB-ORK,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GB-ZET,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GF,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GL,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GP,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GQ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GT,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GU,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
GY,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
HK,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
HM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
HN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
HT,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
ID,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IL,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-AN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-DL,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-EA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-HP,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-KA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-MH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-NE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-NO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-PB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-SO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-UP,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-UT,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN-WE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IQ-KUR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IQ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
IS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-CB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-CG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-HKD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-HR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-KN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-KY,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-ON,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-SK,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-TH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP-TK,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
JP,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
KE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
KG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
KH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
KM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
KP,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
KR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
KW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
KZ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
LA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
LB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
LC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
LI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
LK,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
LR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
LS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
LY,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
ML,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MQ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MU,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-BC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-BCS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-CE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-NE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-NO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-NW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-OC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-OR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX-PN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MX,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MY-EM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MY-WM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
MZ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NKR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NO-NO1,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NO-NO2,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NO-NO3,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NO-NO4,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NO-NO5,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NP,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NZ-NZA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NZ-NZC,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NZ-NZST,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
NZ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
OM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PF,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PH-LU,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PH-MI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PH-VI,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PH,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PK,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PM,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
PY,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
QA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RU-1,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RU-2,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RU-AS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RU-EU,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RU-FE,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RU-KGD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RU,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
RW,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SA,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SB,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SG,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SJ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SL,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SN,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SO,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SR,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SS,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
ST,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SV,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SY,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
SZ,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
TD,lifecycle,nuclear,9/9/2024 0:00:00,12,IPCC 2014
