air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
21,0.12,-58,0,0,0,0,92,16.9,0,0,0,0,32.7,0,79.5,980.2,0,0,0,0,137,153,3.9,2.2,95,2023-06-02T04:10:00+02:00,PT5M
21,0.12,-59,0,0,0,0,92,16.8,0,0,0,0,32.8,0,79.3,980.2,0,0,0,0,138,153,3.8,2.1,95,2023-06-02T04:15:00+02:00,PT5M
21,0.12,-60,0,0,0,0,93.1,16.8,0,0,0,0,32.8,0,79.1,980.2,0,0,0,0,140,153,3.8,2,94,2023-06-02T04:20:00+02:00,PT5M
21,0.12,-61,0,0,0,0,93.1,16.8,0,0,0,0,32.9,0,78.9,980.2,0,0,0,0,141,153,3.7,2,93,2023-06-02T04:25:00+02:00,PT5M
21,0.12,-61,0,0,0,0,93.6,16.8,0,0,0,0,32.9,0,78.7,980.3,0,0,0,0,142,153,3.6,1.9,92,2023-06-02T04:30:00+02:00,PT5M
21,0.12,-62,0,0,0,0,94.1,16.7,0,0,0,0,33,0,78.5,980.3,0,0,0,0,143,153,3.6,1.9,91,2023-06-02T04:35:00+02:00,PT5M
21,0.12,-63,0,0,0,0,89.1,16.7,0,0,0,0,33,0,78.3,980.3,0,0,0,0,144,153,3.5,1.8,90,2023-06-02T04:40:00+02:00,PT5M
21,0.12,-63,3,0,3,3,81.9,16.7,1,0,1,1,33.1,0,78.1,980.4,0,0,0,0,145,153,3.4,1.8,89,2023-06-02T04:45:00+02:00,PT5M
21,0.12,-64,8,0,8,8,70.3,16.7,2,0,2,2,33.1,0,77.9,980.4,0,0,0,0,147,153,3.4,1.7,88,2023-06-02T04:50:00+02:00,PT5M
21,0.12,-65,14,1,14,14,74.5,16.6,4,0,4,4,33.2,0,77.7,980.4,0,0,0,0,148,153,3.3,1.6,87,2023-06-02T04:55:00+02:00,PT5M
21,0.12,-66,20,0,20,19,67.8,16.6,6,0,6,6,33.2,0,77.5,980.5,0,0,0,0,150,153,3.3,1.6,86,2023-06-02T05:00:00+02:00,PT5M
21,0.12,-66,24,0,24,23,66.9,16.6,8,0,8,8,33.2,0,77.1,980.5,0,0,0,0,149,151,3.2,1.5,85,2023-06-02T05:05:00+02:00,PT5M
21,0.12,-67,33,2,33,31,55.6,16.5,15,0,15,14,33.2,0,76.6,980.5,0,0,0,0,147,147,3.1,1.4,85,2023-06-02T05:10:00+02:00,PT5M
21,0.12,-68,40,4,40,38,56.6,16.4,17,0,17,17,33.2,0,76.1,980.5,0,0,0,0,145,142,3,1.3,84,2023-06-02T05:15:00+02:00,PT5M
21,0.12,-68,47,9,48,45,76,16.3,11,0,11,11,33.2,0,75.6,980.5,0,0,0,0,142,137,2.9,1.3,83,2023-06-02T05:20:00+02:00,PT5M
21,0.12,-69,54,14,56,52,81.9,16.3,10,0,10,10,33.2,0,75,980.5,0,0,0,0,139,131,2.8,1.2,82,2023-06-02T05:25:00+02:00,PT5M
21,0.12,-70,61,21,65,59,81.8,16.2,12,0,12,11,33.1,0,74.5,980.5,0,0,0,0,136,124,2.7,1.2,81,2023-06-02T05:30:00+02:00,PT5M
21,0.12,-70,68,30,74,66,76.5,16.1,17,0,17,17,33.1,0,74,980.5,0,0,0,0,133,117,2.7,1.2,80,2023-06-02T05:35:00+02:00,PT5M
21,0.12,-71,76,39,83,74,76.4,16,20,0,20,19,33.1,0,73.5,980.5,0,0,0,0,130,110,2.6,1.1,79,2023-06-02T05:40:00+02:00,PT5M
21,0.12,-72,83,49,94,83,72.2,16,26,0,26,25,33.1,0,73,980.5,0,0,0,0,127,103,2.5,1.2,78,2023-06-02T05:45:00+02:00,PT5M
21,0.12,-72,91,59,104,92,72.1,15.9,29,0,29,28,33.1,0,72.5,980.5,0,0,0,0,124,96,2.5,1.2,77,2023-06-02T05:50:00+02:00,PT5M
21,0.12,-73,99,70,116,101,64.8,15.8,41,0,41,39,33.1,0,72,980.5,0,0,0,0,120,90,2.5,1.2,76,2023-06-02T05:55:00+02:00,PT5M
21,0.12,-73,106,81,127,111,76,15.7,31,0,31,30,33,0,71.5,980.5,0,0,0,0,116,84,2.4,1.3,75,2023-06-02T06:00:00+02:00,PT5M
21,0.12,-74,114,92,139,121,72.7,15.7,38,0,38,37,33,0,71,980.5,0,0,0,0,113,80,2.4,1.3,74,2023-06-02T06:05:00+02:00,PT5M
21,0.12,-75,122,103,152,132,71.8,15.6,43,0,43,41,32.9,0,70.6,980.4,0,0,0,0,109,79,2.4,1.4,73,2023-06-02T06:10:00+02:00,PT5M
21,0.12,-75,129,115,165,144,71,15.6,48,0,48,46,32.8,0,70.1,980.4,0,0,0,0,105,77,2.4,1.4,72,2023-06-02T06:15:00+02:00,PT5M
21,0.12,-76,137,126,178,156,67.4,15.5,58,0,58,56,32.7,0,69.6,980.3,0,0,0,0,102,75,2.5,1.5,71,2023-06-02T06:20:00+02:00,PT5M
21,0.12,-77,145,137,192,168,70.1,15.5,57,0,57,55,32.6,0,69.1,980.3,0,0,0,0,98,74,2.5,1.5,70,2023-06-02T06:25:00+02:00,PT5M
21,0.12,-77,152,148,205,181,75.2,15.4,51,0,51,49,32.5,0,68.7,980.2,0,0,0,0,95,73,2.5,1.6,69,2023-06-02T06:30:00+02:00,PT5M
22,0.12,-78,160,157,219,194,75.2,15.4,54,0,54,53,32.5,0,68.2,980.2,0,0,0,0,92,72,2.6,1.7,68,2023-06-02T06:35:00+02:00,PT5M
22,0.12,-79,168,165,232,206,70.1,15.3,69,0,69,67,32.4,0,67.8,980.1,0,0,0,0,89,70,2.6,1.7,67,2023-06-02T06:40:00+02:00,PT5M
22,0.12,-79,176,172,246,219,62.9,15.3,91,0,91,88,32.3,0,67.3,980.1,0,0,0,0,86,69,2.7,1.8,66,2023-06-02T06:45:00+02:00,PT5M
22,0.12,-80,184,178,259,232,35.9,15.2,166,0,166,161,32.2,0,66.8,980,0,0,0,0,83,68,2.8,1.8,65,2023-06-02T06:50:00+02:00,PT5M
22,0.12,-80,191,185,272,246,37.1,15.2,171,0,171,166,32.1,0,66.4,980,0,0,0,0,80,67,2.9,1.9,64,2023-06-02T06:55:00+02:00,PT5M
22,0.12,-81,199,191,286,259,38.3,15.1,176,0,176,171,32,0,65.9,979.9,0,0,0,0,78,66,2.9,1.9,63,2023-06-02T07:00:00+02:00,PT5M
22,0.12,-82,207,196,299,272,38.2,15.1,185,0,185,179,31.9,0,65.6,979.9,0,0,0,0,77,67,3,2,62,2023-06-02T07:05:00+02:00,PT5M
22,0.12,-82,215,202,313,286,27.2,15.1,228,0,228,220,31.9,0,65.5,979.9,0,0,0,0,79,70,3,2,61,2023-06-02T07:10:00+02:00,PT5M
22,0.12,-83,222,207,326,300,40.6,15.1,194,0,194,188,31.8,0,65.3,980,0,0,0,0,80,73,3,2,60,2023-06-02T07:15:00+02:00,PT5M
22,0.12,-84,230,212,340,313,53.8,15.2,157,0,157,152,31.7,0,65.1,980,0,0,0,0,82,75,3.1,2.1,59,2023-06-02T07:20:00+02:00,PT5M
22,0.12,-84,238,217,353,327,53.8,15.2,163,0,163,158,31.7,0,65,980,0,0,0,0,83,77,3.1,2.1,58,2023-06-02T07:25:00+02:00,PT5M
22,0.12,-85,245,221,366,340,54.9,15.2,165,0,165,160,31.6,0,64.8,980,0,0,0,0,85,80,3.1,2.2,57,2023-06-02T07:30:00+02:00,PT5M
